Air_pressure_bar,Flow_rate_lpm,Valve_status,Cylinder_position_mm,Leakage_rate_lpm,Noise_level_dB,Load_pressure_bar,Cycle_time_s,Ambient_temperature_C,System_vibration_mm_s2
4.969383083,41.7980713,Open,118.5207545,0.163276146,69.34268764,4.569419611,0.949095674,22.16008254,0.701624109
4.25696238,41.34495806,Open,387.0952459,0.090399936,64.40984725,4.491913457,1.55037389,24.64480865,0.639331605
5.150327003,30.94226798,Closed,120.0192094,0.069989789,62.91253793,4.877245213,1.416661603,18.40128664,1.166093695
5.455800905,23.64755877,Closed,364.5516418,0.060959752,61.26156435,4.7278591,1.455829144,23.65316793,1.234398642
5.034998525,34.81613267,Closed,125.9541327,0.075586314,69.78460089,4.756062591,1.318523809,24.74959594,0.729258992
4.690668184,29.46008157,Closed,197.646249,0.002639122,70.85680509,5.030586835,1.470362142,20.87888531,0.81834379
4.846061826,29.43509438,Closed,491.581145,0.063754033,69.73897559,4.661733028,1.778398315,25.38835152,0.762431436
5.53097392,34.47229422,Closed,122.4058656,0.071982342,66.96974936,4.955017882,1.4107203,20.61932588,1.021499848
5.272988762,31.67187373,Open,188.1853136,0.091232091,66.15932017,5.10226456,1.693114712,22.88216532,1.061129112
5.192007986,24.07092544,Open,150.5435902,0.106587505,60.13624873,4.7088675,1.338733756,21.38645463,0.44454724
5.106923775,28.37629032,Open,54.81249317,0.118122543,64.01672349,4.947404571,1.651751239,21.38600729,0.89520216
4.801658866,33.30576464,Closed,244.9470711,0.099253731,62.26455919,4.751636417,1.500331171,20.76540186,0.538635732
4.939828646,32.55126111,Closed,189.3453317,0.070927846,57.69795156,4.984819626,1.570404966,23.39715096,1.151654432
4.976623179,31.31008287,Closed,347.4435429,0.001832068,69.22817368,4.485702162,1.501430651,23.69761092,0.888049606
5.164872295,34.66711477,Open,408.7972735,0.07123457,62.21668021,4.470897551,1.628325046,21.8711556,0.635330092
5.452675668,28.19141506,Closed,272.1248572,0.051377468,69.78376763,4.721746457,0.986482976,19.28006357,0.751735722
5.335501441,30.89334888,Open,16.09821104,0.123303337,68.5269856,4.622215038,1.216034937,22.80634033,0.742204548
4.574184693,13.1221045,Closed,309.4611781,0.14546437,67.22687191,4.696658178,1.5834161,22.84402872,0.905022589
5.067198491,27.75174903,Closed,27.69536501,0.146928553,67.45153629,4.756094684,1.091292329,21.56656998,1.008382521
5.221029004,33.81951454,Closed,308.1781618,0.137847637,62.53874447,4.944002706,1.393883929,25.73446257,0.570358542
5.185658099,28.04802766,Open,342.5149746,0.093323713,72.43140061,4.718467884,1.489131832,18.87214147,1.1677509
4.811229871,27.66886304,Open,98.88381381,0.073902222,65.17250172,4.635227738,1.334371972,17.56543258,1.121138022
5.874232765,24.79273524,Open,409.6730744,0.062644862,66.20772674,4.729697325,1.361687719,20.5383302,0.624935286
4.616874631,35.01682946,Closed,455.5425658,0.024625054,62.40369467,4.646170944,1.55431644,23.42084907,0.814560359
4.675043466,32.74231637,Open,406.5434821,0.149592685,61.27533896,4.6131989,1.701858991,19.88831073,1.142161709
5.070078524,34.12707299,Closed,152.5545951,0.091264448,66.90918404,4.477396637,1.308310124,20.03805816,1.046583717
5.635040916,21.36893019,Closed,293.3215062,0.037682985,65.87005398,4.813895623,1.384988361,23.90204267,0.732651394
4.749141545,29.19774978,Open,457.4075746,0.058675431,61.84259054,4.686258859,1.353747805,22.92509585,0.962867963
4.92025149,28.59944496,Open,160.3323631,0.056651327,59.24629312,4.993255748,1.01572405,22.75412182,1.399439658
5.323188102,28.59714147,Closed,410.0139111,0.102151224,59.92030765,4.510520782,1.528342358,23.56285784,0.821031996
4.994641354,26.91986228,Closed,4.737565631,0.153373393,69.78453487,4.691583289,1.686943549,21.14961409,0.67347035
4.899618844,28.26947864,Closed,1.823351392,0.082600523,62.54698474,5.162581444,1.703328641,21.24203185,0.83448397
5.169689871,34.24822391,Closed,379.8558302,0.012626676,63.64436582,4.612078097,1.325846725,23.61955855,0.849310419
5.081755397,20.43574323,Open,380.7237911,0.090540983,70.80136104,4.75269335,1.24966039,19.31022644,0.695092652
5.309131636,38.88647384,Open,394.4885939,0.092190305,60.51139775,4.556831203,1.50432111,17.71456031,0.888325014
