Cutting_Speed_m_per_min,Feed_Rate_mm_per_rev,Depth_of_Cut_mm,Spindle_Load_%,Material type,Operation time,Coolant_Flow_LPM,Ambient_Temp_C,Tool_Wear_mm,machine type,energyusage
111.5985335,0.468189048,2.617886875,22.31970671,Copper,34.77734072,25.21831194,28.3850099,0.287297563,E,1.314
455.0083888,0.1900799,2.593563722,91.00167777,Steel,32.11022489,17.91990999,29.49586768,0.290930152,C,1.01
443.2505349,0.361783116,1.909475774,88.65010698,Steel,12.33586012,9.708701312,28.69352848,0.279748357,C,1.482
318.835896,0.462318398,4.671331827,63.7671792,Copper,15.52157749,39.35759381,24.83311449,0.28177909,E,1.045
320.2325872,0.134170408,4.154780967,64.04651744,Brass,6.066848914,27.98564137,23.35970307,0.288097605,B,1.722
349.2665035,0.259581355,3.516325971,69.85330071,Aluminium,42.57262426,30.0545924,21.54493236,0.292187453,A,1.197
128.9170754,0.618314029,3.600200515,25.78341508,Copper,48.86107682,23.50648346,24.00321482,0.28731723,E,1.853
461.4853757,0.748879959,2.362409105,92.29707513,Aluminium,11.09567916,25.71517542,23.66493579,0.282256652,A,1.125
238.4467362,0.998430136,4.612873153,47.68934724,Copper,15.41638462,10.22078242,25.59574842,0.294469022,E,1.592
222.4123377,0.936457665,3.503517594,44.48246754,Titanium,44.07842858,35.28130209,26.65509409,0.285915395,D,1.26
283.5129674,0.66043694,3.672007202,56.70259348,Brass,46.69087091,24.46013118,29.78325476,0.286361514,B,1.435
71.13468505,0.450185651,4.322285429,14.22693701,Steel,23.88323223,41.75454079,27.28386186,0.280628571,C,1.426
124.8275159,0.654368496,1.442950788,24.96550319,Titanium,7.278011252,13.83292401,26.43748532,0.291718536,D,1.364
382.1151274,0.796369037,4.054647429,76.42302548,Brass,6.772632516,14.2274792,23.35092434,0.292651416,B,0.818
87.25940057,0.162419381,1.056678954,17.45188011,Steel,30.82774397,34.05918072,20.34503876,0.285149524,C,1.205
321.4184493,0.439409645,1.792175566,64.28368985,Steel,22.6802799,43.07015405,22.88125129,0.297725004,C,1.209
160.4070994,0.847812171,1.744491226,32.08141987,Copper,6.289359241,26.24890274,27.684479,0.286323617,E,1.418
225.1830263,0.414641304,4.894774795,45.03660526,Aluminium,31.24635765,37.71292409,22.05271941,0.292675822,A,1.799
179.9121815,0.593278658,4.297032396,35.98243631,Brass,5.508614147,49.96984647,27.12188194,0.290958086,B,1.346
210.0527224,0.608380893,3.535732322,42.01054448,Steel,40.43173812,49.56195379,25.79779843,0.280002349,C,1.709
373.5706573,0.22525244,3.662578132,74.71413147,Aluminium,18.78947702,38.49515793,21.7185687,0.293139938,A,1.177
183.704772,0.39412367,2.854156693,36.74095441,Brass,6.811610135,38.28139204,22.61624806,0.292981334,B,1.054
304.8820881,0.367785724,4.740744269,60.97641763,Brass,31.47584994,16.14284992,24.96303603,0.282169088,B,1.751
264.222681,0.074886873,2.531667889,52.8445362,Steel,22.89579865,42.50928342,24.18374705,0.298917958,C,1.069
348.6520244,0.072982176,1.964536778,69.73040488,Steel,48.8210186,23.22959572,27.78563848,0.293872524,C,1.394
471.5733827,0.840112191,0.898873151,94.31467654,Steel,29.48893981,48.28972594,27.34404643,0.298068878,C,1.796
379.6574437,0.309417269,3.952407696,75.93148875,Titanium,17.38576315,8.664245992,25.74574503,0.283581626,D,0.851
146.7231704,0.542174828,3.698775267,29.34463407,Aluminium,36.92474891,24.6128166,28.22274711,0.290400291,A,1.91
64.03241078,0.333789295,1.983339689,12.80648216,Copper,17.21714011,30.01282195,25.62669541,0.298645755,E,1.219
168.0188199,0.943645283,0.223447728,33.60376399,Copper,45.69094811,23.23202932,29.64389257,0.285191576,E,0.962
317.7850688,0.296331921,4.211086906,63.55701376,Copper,21.86248867,14.47606357,22.17224099,0.291417773,E,1.582
73.14161607,0.458173972,0.155948119,14.62832321,Steel,29.74408532,31.684482,27.14131994,0.295646121,C,1.796
273.3648112,0.879093738,3.54812892,54.67296225,Copper,7.275789672,39.01630616,23.69944132,0.284431002,E,1.79
318.579282,0.849836888,4.854259838,63.7158564,Aluminium,24.17545571,34.01773682,22.78966194,0.287587245,A,1.281
200.4097509,0.226796347,2.244540508,40.08195017,Copper,42.45635928,15.5501982,21.80387476,0.301394906,E,1.334
396.9104917,0.812511144,1.251369684,79.38209834,Aluminium,41.25419624,37.9223575,25.52503476,0.295073748,A,1.243
97.96921391,0.485277542,3.553867949,19.59384278,Titanium,15.09433515,16.56040127,22.15469433,0.300948566,D,1.498
83.81200178,0.508820428,4.103927896,16.76240036,Brass,15.1735582,12.88410633,22.00350851,0.296265833,B,1.515
377.6849403,0.176805974,2.777508549,75.53698806,Titanium,41.77873905,36.08006069,29.90531905,0.307925128,D,1.469
272.9710923,0.126571438,4.838472849,54.59421846,Aluminium,46.86792891,42.92542608,28.01747417,0.298129597,A,1.49
359.7810784,0.741542342,0.353176736,71.95621568,Steel,9.291241457,26.66927515,27.4827682,0.302575121,C,1.337
245.6723024,0.521638095,2.573498432,49.13446047,Titanium,25.25263877,28.91263069,27.94060626,0.295286084,D,1.527
160.880915,0.465008167,3.620424342,32.17618299,Copper,20.18544255,18.62364067,29.68922874,0.297860455,E,1.612
418.596043,0.743032817,4.326938309,83.71920859,Aluminium,44.1809805,27.25781068,25.73276689,0.300306451,A,1.38
409.7371455,0.777237254,0.978352498,81.94742911,Titanium,8.758621161,10.93923491,22.20243877,0.30142642,D,1.763
362.6134119,0.200962759,4.020017061,72.52268238,Steel,14.50066742,48.01238734,28.62209641,0.297482723,C,1.02
172.4653118,0.629713892,2.808264671,34.49306235,Copper,38.86107519,41.01622941,27.42730729,0.29798169,E,1.697
315.6038001,0.178586378,2.043113042,63.12076002,Titanium,7.308223204,35.05878774,24.14308312,0.300767857,D,1.521
212.4382536,0.763806332,0.74540364,42.48765072,Titanium,27.16409213,29.21874673,24.73569499,0.301054864,D,1.636
91.211933,0.674107398,4.339949219,18.2423866,Aluminium,24.89481656,40.64761113,24.11252398,0.293713547,A,1.592
462.791109,0.95878389,0.87063872,92.55822179,Brass,20.04805305,27.26407578,29.2994216,0.300253935,B,1.53
111.5683839,0.115510116,1.61796051,22.31367678,Brass,22.75575419,18.49882587,23.43531611,0.301023289,B,1.648
477.6068092,0.104201985,1.521223107,95.52136184,Copper,28.84732641,12.21684058,29.63484279,0.294828119,E,1.644
250.7025978,0.318077721,4.369928768,50.14051957,Copper,12.26153113,34.1413515,29.10271771,0.304529634,E,1.724
